fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
D1,,,,,51.621244,-115.608378,,,,,,,,,,,,20,
